2018-11-28;73.74;7801487542
2018-11-19;51.43;7805737388
2018-11-08;49.57;7805853367
2018-11-02;22.23;7805762367
2018-11-16;43.86;7803615309
2018-11-30;49.34;7806575234
2018-11-28;84.92;7801112599
2018-11-07;44.88;7809447476
2018-11-21;16.66;7804826836
2018-11-20;13.56;7808584630
2018-11-01;87.36;7802132542
2018-11-29;28.15;7808547183
2018-11-28;18.98;7806630247
2018-11-27;34.23;7806089356
2018-11-02;60.53;7802990895
2018-11-12;29.76;7807836507
2018-11-06;58.05;7807554300
2018-11-01;88.41;7804289214
2018-11-07;68.10;7809677371
2018-11-28;30.79;7805617462
2018-11-28;56.77;7808459038
2018-11-12;64.85;7803583627
2018-11-11;90.58;7804850973
2018-11-11;67.32;7805503544
2018-11-28;58.74;7805006316
2018-11-16;23.79;7806251856
2018-11-01;16.02;7809919696
2018-11-04;16.52;7808500139
2018-11-26;44.15;7806018601
2018-11-01;94.69;7808558900
2018-11-17;50.25;7809349350
2018-11-06;51.84;7804257066
2018-11-04;30.68;7806992324
2018-11-04;15.80;7807474663
2018-11-16;68.19;7809784650
2018-11-21;79.64;7802670203
2018-11-10;61.06;7804627679
2018-11-25;67.71;7801623753
2018-11-22;43.21;7801009248
2018-11-06;94.62;7807085210
2018-11-11;28.52;7805117231
2018-11-20;57.02;7805065010
2018-11-07;99.22;7806755531
2018-11-06;14.57;7801818165
2018-11-25;71.37;7807652200
2018-11-16;54.15;7809039906
2018-11-24;60.67;7806314331
2018-11-23;14.76;7806859702
2018-11-14;62.14;7807176136
2018-11-10;56.78;7808882826
2018-11-05;22.70;7802895751
2018-11-07;55.62;7807502477
2018-11-27;19.51;7807508796
2018-11-10;94.08;7802838200
2018-11-16;81.21;7805633747
2018-11-17;15.16;7802112601
2018-11-28;46.65;7804036260
2018-11-28;62.17;7801013384
2018-11-19;57.54;7808421581
2018-11-08;62.88;7805978285
2018-11-18;68.85;7809100967
2018-11-26;37.01;7804893547
2018-11-08;74.79;7809299210
2018-11-25;11.98;7805350570
2018-11-26;99.42;7805293707
2018-11-09;49.56;7801498843
2018-11-02;36.27;7808383258
2018-11-29;12.63;7808583489
2018-11-23;86.10;7808363693
2018-11-14;90.78;7809964594
2018-11-27;75.88;7802418591
2018-11-14;28.88;7804451955
2018-11-25;90.58;7809062181
2018-11-11;58.93;7807681620
2018-11-23;33.87;7806322803
2018-11-13;89.49;7802317898
2018-11-22;25.72;7801848904
2018-11-21;49.43;7808310534
2018-11-15;16.15;7806590816
2018-11-25;16.61;7805538923
2018-11-01;59.03;7803760016
2018-11-21;15.42;7802294341
2018-11-13;64.41;7806372088
2018-11-22;59.30;7808128571
2018-11-29;95.56;7808096412
2018-11-12;41.90;7807545007
2018-11-21;62.83;7803213127
2018-11-22;69.66;7809952078
2018-11-14;99.80;7805600037
2018-11-22;97.22;7803608596
2018-11-15;73.10;7806266920
2018-11-24;72.90;7803307089
2018-11-17;18.49;7801136410
2018-11-27;12.30;7802802337
2018-11-20;66.65;7806316690
2018-11-02;42.35;7803650357
2018-11-09;66.82;7806237053
2018-11-21;52.35;7808336459
2018-11-19;71.39;7801225151
2018-11-16;55.47;7803990455
2018-11-05;73.14;7809511371
2018-11-09;91.91;7801237208
2018-11-22;67.33;7805513630
2018-11-11;46.67;7803805462
2018-11-01;46.34;7807099933
2018-11-30;32.70;7806509567
2018-11-21;55.98;7809366631
2018-11-24;32.20;7808160172
2018-11-16;13.90;7801174368
2018-11-27;24.76;7801653267
2018-11-05;85.91;7802061306
2018-11-11;58.92;7806599544
2018-11-14;29.68;7802912905
2018-11-29;22.90;7803946940
2018-11-19;41.54;7802682899
2018-11-21;19.62;7803586721
2018-11-20;28.74;7805195311
2018-11-05;63.86;7801328173
2018-11-16;41.41;7809862991
2018-11-20;18.45;7809413495
2018-11-10;64.02;7806278275
2018-11-27;53.25;7803841241
2018-11-15;43.16;7809676547
2018-11-24;82.08;7807411118
2018-11-01;99.38;7801285404
2018-11-27;65.26;7803026619
2018-11-27;44.77;7803937066
2018-11-24;24.31;7808158081
2018-11-16;28.43;7801871013
2018-11-24;51.95;7804420075
2018-11-09;18.57;7808023582
2018-11-30;55.32;7802612802
2018-11-29;83.50;7807156227
2018-11-22;26.28;7801012762
2018-11-25;65.39;7806310909
2018-11-21;26.28;7807161052
2018-11-15;63.33;7808163179
2018-11-24;78.75;7807468790
2018-11-12;28.32;7801101654
2018-11-12;87.87;7802386719
2018-11-11;19.32;7806432463
2018-11-09;95.45;7803286137
2018-11-28;94.14;7805234372
2018-11-10;82.48;7807378852
2018-11-25;88.41;7801765279
2018-11-06;35.53;7805056949
2018-11-04;86.57;7808936167
2018-11-12;70.75;7807668959
2018-11-21;19.98;7806893264
2018-11-07;20.70;7809554074
2018-11-02;81.73;7807291986
2018-11-05;55.67;7804410441
2018-11-14;84.38;7802761001
2018-11-11;69.73;7801885534
2018-11-13;38.60;7801662412
2018-11-06;80.90;7809427621
2018-11-22;35.17;7805672502
2018-11-14;43.44;7808594478
2018-11-09;55.03;7805444283
2018-11-30;27.07;7808821919
2018-11-17;46.65;7808584428
2018-11-06;10.38;7807933264
2018-11-15;46.96;7806643385
2018-11-10;46.42;7809005892
2018-11-10;84.26;7809605345
2018-11-29;36.89;7806642535
2018-11-09;24.28;7807074693
2018-11-06;13.80;7809039290
2018-11-11;90.95;7802641094
2018-11-05;70.06;7805092029
2018-11-04;85.96;7803755982
2018-11-16;77.14;7809674558
2018-11-12;69.87;7801494112
2018-11-01;91.28;7807659143
2018-11-12;81.56;7808427714
2018-11-18;98.35;7803191703
2018-11-23;10.90;7802896912
2018-11-13;27.47;7803822769
2018-11-21;78.80;7801723930
2018-11-04;53.73;7806957071
2018-11-02;35.31;7801325749
2018-11-01;17.09;7806093554
2018-11-05;95.45;7804189834
2018-11-09;39.35;7808903382
2018-11-01;49.03;7807914149
2018-11-16;69.18;7805109229
2018-11-07;86.10;7808793922
2018-11-04;76.19;7802739285
2018-11-19;68.42;7805734239
2018-11-27;43.25;7804149597
2018-11-02;61.88;7801830114
2018-11-03;57.42;7807112892
2018-11-29;53.36;7801626965
2018-11-05;45.52;7804388727
2018-11-15;64.61;7809158175
2018-11-19;39.68;7809582613
2018-11-22;44.15;7801982776
2018-11-19;82.18;7807612491
2018-11-01;12.59;7803496688
2018-11-17;99.85;7802130063
2018-11-17;85.62;7803904802
2018-11-30;65.08;7808169356
2018-11-10;93.85;7805411671
2018-11-13;77.93;7805789987
2018-11-01;87.09;7805887757
2018-11-24;49.48;7804118476
2018-11-20;18.48;7803195577
2018-11-28;21.45;7809643721
2018-11-17;25.88;7803900888
2018-11-26;78.44;7809074987
2018-11-04;19.20;7801709704
2018-11-14;53.52;7806737910
2018-11-23;62.92;7801691845
2018-11-19;97.44;7806924343
2018-11-25;13.76;7807150913
2018-11-25;59.86;7806984812
2018-11-09;17.87;7804622787
2018-11-05;41.10;7805860630
2018-11-18;62.87;7804322326
2018-11-01;48.01;7802317163
2018-11-18;85.24;7802661931
2018-11-11;80.43;7809965020
2018-11-29;41.64;7806079555
2018-11-18;38.06;7808925023
2018-11-11;83.80;7802066603
2018-11-02;47.41;7801847421
2018-11-15;20.12;7802541889
2018-11-18;57.36;7804881256
2018-11-19;42.02;7807871170
2018-11-10;535.95;7807105227
2018-11-09;42.45;7804746904
2018-11-23;13.14;7807298379
2018-11-26;86.81;7809299883
2018-11-20;54.27;7805061533
2018-11-24;98.67;7801376459
2018-11-10;25.42;7807422621
2018-11-25;37.98;7808267159
2018-11-15;84.29;7809065789
2018-11-23;70.22;7808159998
2018-11-03;25.51;7801174480
2018-11-09;67.27;7802836149
2018-11-04;87.02;7804774345
2018-11-26;50.17;7803389049
2018-11-12;98.55;7806012191
2018-11-30;72.69;7804615138
2018-11-28;52.27;7804637640
2018-11-11;57.89;7802826467
2018-11-05;58.50;7807203767
2018-11-20;66.73;7804333856
2018-11-09;89.87;7805563223
2018-11-04;89.09;7802955696
2018-11-25;49.34;7808177508
2018-11-28;26.05;7802316548
2018-11-24;34.59;7808367919
2018-11-01;27.16;7808467971
2018-11-22;33.11;7808298477
2018-11-24;71.68;7802235299
2018-11-07;71.17;7806998899
2018-11-28;50.95;7807903929
2018-11-02;83.54;7807655754
2018-11-27;34.83;7809506009
2018-11-08;77.58;7806192331
2018-11-06;51.85;7806256732
2018-11-22;18.75;7801492863
2018-11-14;41.29;7803030541
2018-11-28;59.61;7804383426
2018-11-15;16.01;7804282277
2018-11-29;53.41;7802680523
2018-11-14;63.34;7802586319
2018-11-24;76.64;7804830953
2018-11-13;43.55;7804199944
2018-11-08;98.28;7809283031
2018-11-08;60.44;7803935396
2018-11-25;48.45;7803160687
2018-11-30;49.70;7801753603
2018-11-18;68.88;7808657903
2018-11-14;75.56;7801366841
2018-11-17;39.87;7805225487
2018-11-15;62.71;7805030103
2018-11-12;91.92;7809961659
2018-11-17;83.43;7801244883
2018-11-24;71.94;7802726709
2018-11-21;77.13;7803325846
2018-11-22;17.39;7809390150
2018-11-01;99.50;7805152916
2018-11-20;65.62;7803254288
2018-11-05;88.94;7809143446
2018-11-24;18.25;7804567697
2018-11-20;98.49;7805973232
2018-11-22;72.29;7804560740
2018-11-30;81.28;7801930637
2018-11-01;90.39;7808046860
2018-11-05;53.93;7807263145
2018-11-18;48.61;7802663990
2018-11-18;93.51;7808466617
2018-11-10;27.12;7807602144
2018-11-27;43.30;7803469277
2018-11-26;50.53;7808413043
2018-11-12;70.06;7802751239
2018-11-07;84.81;7801296306
2018-11-03;94.07;7802387219
2018-11-09;57.73;7801211295
2018-11-14;87.64;7803314253
2018-11-23;85.26;7807561637
2018-11-27;68.13;7805535423
2018-11-16;17.17;7802038251
2018-11-16;11.00;7809234121
2018-11-23;54.94;7808736308
2018-11-26;69.47;7807578299
2018-11-01;20.08;7806246195
2018-11-12;89.01;7801031554
2018-11-05;92.99;7803867652
2018-11-12;71.89;7809608425
2018-11-26;59.64;7809309818
2018-11-06;95.58;7803947717
2018-11-15;25.28;7806425519
2018-11-21;28.40;7807609733
2018-11-08;86.23;7805480799
2018-11-08;29.72;7805710543
2018-11-01;15.62;7804988123
2018-11-18;48.95;7803228601
2018-11-25;43.79;7805991882
2018-11-29;88.56;7802747519
2018-11-22;30.34;7808327071
2018-11-08;75.99;7804774024
2018-11-09;89.61;7801700946
2018-11-09;44.33;7809836347
2018-11-04;55.53;7809659268
2018-11-24;48.02;7808845291
2018-11-26;35.39;7801900265
2018-11-27;77.78;7808287341
2018-11-25;37.27;7801411827
2018-11-05;49.11;7809759912
2018-11-15;75.15;7804423910
2018-11-03;84.70;7809593837
2018-11-14;77.70;7803931309
2018-11-25;27.61;7806948373
2018-11-22;99.76;7807332008
2018-11-09;73.73;7809375394
2018-11-14;33.83;7808506971
2018-11-11;99.47;7807225181
2018-11-08;41.10;7806999265
2018-11-08;87.66;7804064497
2018-11-03;35.07;7801498587
2018-11-19;53.50;7806845566
2018-11-30;33.68;7802273161
2018-11-29;43.32;7807942284
2018-11-25;86.09;7801287798
2018-11-02;74.62;7806752318
2018-11-18;35.85;7809759411
2018-11-27;77.23;7803596586
2018-11-08;46.25;7805072769
2018-11-13;40.99;7804778464
2018-11-14;20.20;7809932588
2018-11-06;67.14;7803224368
2018-11-12;71.61;7805320400
2018-11-18;92.10;7806528826
2018-11-16;99.24;7805272359
2018-11-11;40.58;7806774689
2018-11-01;12.97;7809840855
2018-11-16;69.48;7809106572
2018-11-21;67.35;7808080688
2018-11-23;56.12;7802695922
2018-11-25;39.13;7804605570
2018-11-09;49.79;7802885334
2018-11-27;90.10;7805640117
2018-11-17;65.30;7803875148
2018-11-08;90.58;7808974241
2018-11-16;96.61;7808910410
2018-11-11;14.93;7803924314
2018-11-30;49.14;7804901549
2018-11-21;12.51;7801896812
2018-11-01;48.37;7807075096
2018-11-16;21.18;7802712170
2018-11-28;47.74;7808933800
2018-11-06;68.26;7807871151
2018-11-04;25.34;7805547873
2018-11-20;89.35;7804952455
2018-11-27;92.35;7804385418
2018-11-10;98.84;7808039076
2018-11-15;65.35;7807783416
2018-11-09;46.22;7806102901
2018-11-15;52.75;7801835580
2018-11-20;24.60;7807782871
2018-11-10;11.11;7808662296
2018-11-12;85.77;7807220031
2018-11-16;78.27;7802560765
2018-11-12;50.60;7803179184
2018-11-20;70.74;7802274644
2018-11-01;99.52;7801214288
2018-11-27;10.21;7801789354
2018-11-12;19.38;7808574798
2018-11-23;14.65;7807393154
2018-11-02;19.78;7809822330
2018-11-26;58.50;7807065849
2018-11-24;56.77;7809157537
2018-11-01;46.46;7807632894
2018-11-15;37.72;7803170122
2018-11-19;28.69;7801562071
2018-11-28;60.70;7808272118
2018-11-01;28.44;7801403304
2018-11-22;62.75;7802744729
2018-11-29;80.63;7805294767
2018-11-05;73.94;7805165521
2018-11-21;89.12;7807842576
2018-11-28;23.54;7808088608
2018-11-20;12.45;7802429568
2018-11-22;87.16;7806810076
2018-11-06;29.07;7801318133
2018-11-23;35.77;7804255921
2018-11-29;18.22;7803452572
2018-11-02;62.81;7809789446
2018-11-11;71.37;7807006377
2018-11-08;55.78;7802434248
2018-11-26;68.74;7806493806
2018-11-01;76.90;7804102223
2018-11-20;97.60;7807249398
2018-11-03;44.83;7805395237
2018-11-28;13.00;7807537736
2018-11-26;24.04;7805238984
2018-11-15;94.62;7801804989
2018-11-22;82.59;7808909404
2018-11-08;56.51;7808616230
2018-11-05;72.67;7802028816
2018-11-06;29.40;7801143276
2018-11-26;55.65;7807654593
2018-11-11;82.53;7809070231
2018-11-28;13.39;7802939284
2018-11-15;88.18;7803552628
2018-11-03;74.28;7802474707
2018-11-17;27.00;7806521790
2018-11-21;53.16;7806245794
2018-11-19;26.10;7801925039
2018-11-17;30.09;7806119403
2018-11-29;76.16;7806341657
2018-11-30;71.28;7801713669
2018-11-25;72.76;7806693125
2018-11-28;92.19;7809659392
2018-11-24;23.45;7806337936
2018-11-23;90.97;7807597024
2018-11-21;28.76;7806596296
2018-11-24;27.98;7801568974
2018-11-27;42.20;7806312482
2018-11-25;19.59;7802938915
2018-11-20;25.90;7802272477
2018-11-01;56.19;7804073374
2018-11-17;82.69;7801634295
2018-11-19;87.96;7801115523
2018-11-21;60.08;7802806082
2018-11-11;40.21;7804770223
2018-11-09;87.31;7805867662
2018-11-11;60.66;7802075194
2018-11-20;10.01;7806500428
2018-11-24;74.75;7801281232
2018-11-28;58.80;7801958998
2018-11-08;81.19;7805644738
2018-11-11;20.45;7806457411
2018-11-22;17.88;7808306984
2018-11-20;81.85;7806078736
2018-11-26;24.08;7809469909
2018-11-06;52.87;7809896724
2018-11-10;19.27;7805724345
2018-11-29;19.12;7802634150
2018-11-15;55.80;7809791224
2018-11-03;55.74;7809889197
2018-11-23;58.31;7809384731
2018-11-29;51.93;7803872782
2018-11-05;77.15;7804867652
2018-11-02;42.83;7806085629
2018-11-15;82.39;7805538053
2018-11-04;52.90;7806838149
2018-11-08;64.10;7805666013
2018-11-12;20.97;7802079556
2018-11-12;22.07;7809694047
2018-11-21;30.31;7805135080
2018-11-04;71.05;7808916844
2018-11-01;17.82;7803315325
2018-11-21;70.78;7804225719
2018-11-07;64.23;7809119348
2018-11-11;60.68;7801450072
2018-11-15;35.92;7809566260
2018-11-02;84.70;7808486266
2018-11-27;91.31;7804701854
2018-11-19;66.94;7809683918
2018-11-17;91.21;7805928534
2018-11-09;97.78;7802923790
2018-11-29;79.10;7809123682
2018-11-06;17.90;7808293137
2018-11-03;30.97;7805121118
2018-11-14;60.96;7809248330
2018-11-30;53.84;7805310176
2018-11-02;86.79;7808577306
2018-11-25;32.16;7805189427
2018-11-05;77.36;7803400652
2018-11-11;95.03;7807393689
2018-11-22;20.30;7801937947
2018-11-19;22.77;7804121204
2018-11-24;99.74;7801637766
2018-11-22;39.70;7801453480
2018-11-14;42.43;7806330975
2018-11-15;71.59;7805555945
2018-11-20;73.75;7806957620
2018-11-18;91.32;7801054521
2018-11-28;83.23;7809225279
2018-11-16;73.02;7805343793
2018-11-19;53.67;7807950399
2018-11-18;65.64;7806395615
2018-11-15;51.39;7801682693
2018-11-17;99.71;7801244782
2018-11-08;65.57;7804543926
2018-11-15;36.82;7809669845
2018-11-07;99.29;7804468281
2018-11-01;93.69;7803174414
2018-11-17;40.10;7801568323
2018-11-08;99.23;7807725437
2018-11-24;44.28;7805222683
2018-11-12;69.23;7809031513
2018-11-06;31.72;7803718321
2018-11-28;20.09;7801176482
2018-11-12;26.55;7807567159
2018-11-08;11.16;7802151709
2018-11-24;77.95;7802917455
2018-11-26;44.49;7804962816
2018-11-18;57.36;7807121726
2018-11-15;13.39;7806034655
2018-11-06;47.63;7805938572
2018-11-25;19.51;7806916251
2018-11-25;71.48;7801887414
2018-11-05;58.88;7808621474
2018-11-17;95.43;7802914571
2018-11-28;76.62;7807725359
2018-11-08;31.94;7809758766
2018-11-27;55.71;7808343052
2018-11-19;90.81;7808548406
2018-11-17;58.43;7806147358
2018-11-26;72.86;7805888966
2018-11-26;14.84;7808078441
2018-11-10;54.97;7804358155
2018-11-11;99.44;7806375651
2018-11-13;83.40;7807322271
2018-11-11;31.26;7802557148
2018-11-02;93.42;7808006943
2018-11-08;73.04;7804210747
2018-11-25;46.37;7809578986
2018-11-25;31.81;7806970875
2018-11-28;10.54;7803840534
2018-11-30;69.90;7809456964
2018-11-19;63.12;7802257672
2018-11-11;69.53;7808175810
2018-11-04;91.65;7805147103
2018-11-06;11.34;7808518920
2018-11-15;37.90;7808402669
2018-11-13;43.17;7806874758
2018-11-02;93.82;7802584843
2018-11-10;79.35;7802961953
2018-11-09;71.83;7805086923
2018-11-13;74.61;7805808955
2018-11-14;21.39;7805979953
2018-11-10;67.81;7808630708
2018-11-04;17.93;7809167354
2018-11-08;20.51;7808968489
2018-11-10;46.30;7801220359
2018-11-07;11.81;7808394077
2018-11-14;45.79;7806973655
2018-11-14;90.20;7802072373
2018-11-13;75.94;7809690082
2018-11-14;50.98;7803442244
2018-11-07;50.89;7808969130
2018-11-12;95.85;7807740350
2018-11-12;68.57;7808805921
2018-11-27;82.23;7801597959
2018-11-06;58.14;7806082140
2018-11-13;74.23;7806739495
2018-11-02;83.15;7804843692
2018-11-28;34.99;7809110989
2018-11-13;18.50;7808010705
2018-11-06;60.35;7805783002
2018-11-05;98.60;7803658209
2018-11-30;15.07;7808957378
2018-11-11;48.36;7805682847
2018-11-11;73.35;7804495248
2018-11-12;89.10;7806562719
2018-11-20;52.06;7808365815
2018-11-16;97.37;7806528996
2018-11-11;61.25;7807013666
2018-11-16;58.86;7807655323
2018-11-03;29.93;7808835508
2018-11-12;41.98;7801714383
2018-11-15;82.76;7809553400
2018-11-26;82.98;7802984437
2018-11-05;27.35;7804364969
2018-11-21;29.97;7801692374
2018-11-08;18.53;7809874787
2018-11-06;14.40;7806372734
2018-11-16;50.04;7804489403
2018-11-13;71.30;7808765844
2018-11-18;57.51;7801360094
2018-11-03;15.64;7809776310
2018-11-16;21.96;7807970669
2018-11-27;87.54;7805908179
2018-11-03;73.02;7806933639
2018-11-05;59.18;7808509275
2018-11-09;55.80;7806401584
2018-11-18;35.33;7805371130
2018-11-25;11.22;7805839039
2018-11-25;81.59;7806864641
2018-11-29;92.71;7806412856
2018-11-03;62.36;7808407783
2018-11-11;71.41;7801469876
2018-11-17;90.59;7804762017
2018-11-15;68.32;7805589498
2018-11-20;88.47;7803127240
2018-11-15;38.96;7806980270
2018-11-02;88.61;7804488482
2018-11-28;32.35;7806960002
2018-11-01;40.91;7808969419
2018-11-06;36.42;7804816227
2018-11-27;65.19;7802340653
2018-11-13;33.60;7807649313
2018-11-10;12.23;7803511201
2018-11-13;22.85;7805630634
2018-11-09;26.62;7801959312
2018-11-10;84.23;7805571300
2018-11-03;60.29;7807956922
2018-11-27;24.49;7802629127
2018-11-21;95.57;7808230778
2018-11-09;73.33;7804335787
2018-11-12;60.75;7806631097
2018-11-08;57.63;7802906356
2018-11-09;16.39;7809316646
2018-11-28;70.57;7808308606
2018-11-28;98.88;7806746743
2018-11-16;46.04;7801004818
2018-11-05;66.98;7802317339
2018-11-21;75.53;7807356098
2018-11-10;96.12;7802468746
2018-11-23;37.18;7803210529
2018-11-08;41.48;7809319471
2018-11-07;20.83;7805956094
2018-11-18;99.97;7802492690
2018-11-24;68.57;7807200545
2018-11-08;26.17;7802849114
2018-11-10;90.25;7805546806
2018-11-07;47.39;7803450833
2018-11-07;14.14;7801455272
2018-11-30;13.31;7801171296
2018-11-08;77.12;7806793240
2018-11-19;23.38;7801327099
2018-11-13;86.15;7805837902
2018-11-16;94.88;7803242611
2018-11-12;90.18;7804868364
2018-11-10;13.27;7807848848
2018-11-26;17.55;7807303138
2018-11-22;80.65;7808686514
2018-11-18;18.26;7808657289
2018-11-11;74.52;7807223946
2018-11-11;98.69;7808853971
2018-11-26;11.35;7808921850
2018-11-20;64.24;7801241815
2018-11-05;97.62;7802067259
2018-11-28;25.33;7807669322
2018-11-16;87.75;7806721899
2018-11-22;50.86;7807360709
2018-11-11;13.93;7803367595
2018-11-20;17.13;7803393477
2018-11-25;27.73;7808412996
2018-11-16;58.75;7803945642
2018-11-16;49.44;7801843738
2018-11-17;95.21;7806923695
2018-11-18;27.47;7807487664
2018-11-04;32.82;7804605516
2018-11-30;40.20;7804879981
2018-11-09;42.65;7808902427
2018-11-13;64.11;7805674209
2018-11-02;14.72;7805376284
2018-11-03;84.55;7807596360
2018-11-18;17.05;7802881903
2018-11-12;59.21;7802402429
2018-11-25;57.91;7807781155
2018-11-11;85.12;7801055913
2018-11-07;97.68;7802901078
2018-11-25;16.84;7809685143
2018-11-20;93.66;7805055530
2018-11-23;74.30;7809323618
2018-11-18;80.07;7802408551
2018-11-01;12.86;7809498284
2018-11-11;20.36;7803840565
2018-11-21;71.41;7809654671
2018-11-24;46.41;7806454445
2018-11-20;17.41;7807453208
2018-11-13;78.48;7809951712
2018-11-30;66.79;7805989896
2018-11-20;17.23;7804149213
2018-11-01;20.37;7807530787
2018-11-02;16.85;7801027720
2018-11-27;68.60;7801501035
2018-11-02;43.38;7806378861
2018-11-03;29.17;7804890025
2018-11-11;15.84;7808098702
2018-11-03;22.69;7807288257
2018-11-18;23.12;7801603619
2018-11-11;73.86;7808258570
2018-11-07;89.24;7804038875
2018-11-19;57.82;7808747595
2018-11-04;66.76;7809428314
2018-11-11;56.74;7806238488
2018-11-26;85.27;7805925597
2018-11-07;68.26;7803165751
2018-11-22;33.30;7805565486
2018-11-01;95.00;7802684282
2018-11-21;63.02;7808447703
2018-11-26;91.04;7802768805
2018-11-09;23.59;7809050469
2018-11-02;16.78;7805868977
2018-11-12;82.10;7802892168
2018-11-13;69.80;7801975219
2018-11-20;94.96;7808633095
2018-11-19;51.81;7806319805
2018-11-16;60.02;7808852935
2018-11-14;21.54;7806809312
2018-11-08;11.01;7802449974
2018-11-12;42.24;7801988222
2018-11-27;15.28;7801394757
2018-11-16;77.40;7802330058
2018-11-04;44.10;7807964364
2018-11-28;71.04;7806862895
2018-11-05;43.38;7809980472
2018-11-10;39.14;7804149534
2018-11-05;93.08;7806608603
2018-11-08;20.73;7808972714
2018-11-12;47.12;7802216839
2018-11-11;50.15;7806639423
2018-11-16;20.88;7807763782
2018-11-30;35.05;7803165098
2018-11-21;65.35;7808836599
2018-11-03;39.87;7806380891
2018-11-27;13.69;7809523912
2018-11-19;43.74;7801323535
2018-11-17;59.18;7804712557
2018-11-15;96.50;7803294518
2018-11-13;38.06;7804115880
2018-11-19;94.43;7806257465
2018-11-15;24.51;7806577892
2018-11-13;17.13;7805283592
2018-11-18;92.02;7803141913
2018-11-20;17.46;7806067207
2018-11-22;79.74;7804006744
2018-11-18;87.95;7805768944
2018-11-01;85.06;7808093347
2018-11-02;67.68;7805940448
2018-11-18;74.25;7808057551
2018-11-21;96.51;7804685094
2018-11-07;74.42;7805796188
2018-11-22;72.81;7802558637
2018-11-10;32.30;7802950923
2018-11-27;98.09;7801444067
2018-11-13;51.77;7806387548
2018-11-18;76.34;7806927960
2018-11-24;87.71;7809025768
2018-11-22;53.36;7806433273
2018-11-01;88.21;7802450365
2018-11-19;15.82;7803065624
2018-11-25;14.61;7802102340
2018-11-15;14.72;7808667100
2018-11-03;95.34;7806753984
2018-11-24;22.01;7802676542
2018-11-12;68.02;7805883466
2018-11-23;52.82;7809960326
2018-11-06;25.87;7808078119
2018-11-27;86.01;7802841341
2018-11-02;42.45;7803205570
2018-11-29;60.31;7803236222
2018-11-28;77.27;7807109313
2018-11-04;56.45;7808257459
2018-11-12;94.87;7802962544
2018-11-04;24.86;7805640600
2018-11-20;32.40;7809357435
2018-11-30;20.36;7807662339
2018-11-19;21.44;7804109501
2018-11-23;85.00;7809080802
2018-11-18;97.95;7807874680
2018-11-17;65.86;7809689523
2018-11-25;77.91;7805788479
2018-11-09;49.28;7809741714
2018-11-14;16.50;7805767257
2018-11-13;76.53;7805998968
2018-11-22;58.64;7801702524
2018-11-17;19.03;7804575448
2018-11-15;98.31;7804441377
2018-11-03;89.28;7802728093
2018-11-22;97.36;7802121568
2018-11-06;37.36;7807684144
2018-11-02;58.71;7809252948
2018-11-16;12.15;7809573526
2018-11-25;30.58;7803194180
2018-11-03;91.31;7805005789
2018-11-03;94.31;7805313494
2018-11-05;40.28;7805826063
2018-11-04;85.82;7801240763
2018-11-19;84.80;7809874234
2018-11-30;72.51;7801729994
2018-11-12;81.55;7809661316
2018-11-23;22.09;7808297809
2018-11-10;77.85;7807496282
2018-11-19;46.83;7809364665
